filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Benign-406.jpg,0.20000000000000004,0.22047927592204927,0.1926379375927805,0.20412414523193156,12167.533333333338,11243.166666666664,14162.8125,23084.333333333343,65.53333333333335,62.000000000000014,74.6875,106.8333333333334,0.22257934485783865,0.3992229680838037,0.17673089950995724,-0.2517600701316777,0.07414822813878419,0.2105391646150645,0.077052211453009,0.0482511947212744
WBC-Benign-394.jpg,0.20000000000000004,0.21245914639969943,0.1875,0.21245914639969943,2117.4000000000005,521.0833333333334,2169.25,2248.5833333333335,27.00000000000001,18.416666666666668,31.375,29.25000000000001,-0.17082755290246235,0.10067057787152954,-0.2630276564774382,-0.13161771258721838,0.08454760259347444,0.10631588262745824,0.005915647791481457,0.0875418606151533
WBC-Benign-441.jpg,0.27080128015453214,0.27003086243366087,0.2460627460628691,0.28867513459481303,8813.0,37774.08333333334,35892.125,34081.16666666668,52.733333333333356,168.08333333333334,160.625,154.50000000000003,0.6742339629113746,-0.407476475184138,-0.37537852014378303,-0.27669524065206136,0.3145970055322874,0.09172446931030201,0.0758182548239425,0.16679575396834032
WBC-Benign-439.jpg,0.23570226039551587,0.27638539919628335,0.2576941016011038,0.25000000000000006,30597.533333333333,33211.16666666667,25937.0625,14190.41666666667,143.13333333333338,152.66666666666666,122.6875,78.75000000000004,-0.29022110662667683,-0.2845603750961593,-0.0010620633518640986,0.44591403562693954,0.15061671628365905,0.16770737839788935,0.2510180270559691,0.19077071670929685
WBC-Benign-462.jpg,0.22607766610417565,0.23570226039551587,0.21194781197266463,0.28867513459481303,21996.200000000004,22154.00000000001,25867.125,39503.583333333336,97.13333333333335,101.33333333333336,115.75,170.25000000000003,0.15323883500095675,0.13220637006989838,-0.07608746522451314,-0.46777099018207546,0.20756551206486212,0.21424609267916037,0.2317293196524938,0.018336421915126074
WBC-Benign-398.jpg,0.5517648452415619,0.5270462766947299,0.46561451330472936,0.5204164998665334,23878.4,28197.083333333336,28961.0625,24588.25000000001,98.53333333333336,118.58333333333334,120.3125,102.08333333333339,-0.05195679424006742,-0.33218260151897244,-0.17157521748278495,-0.04067842192394428,0.5336785072587871,0.5000089580861845,0.4500087189166593,0.5005818409666298
WBC-Benign-463.jpg,0.21602468994692872,0.25000000000000006,0.1875,0.22047927592204924,18365.666666666675,6697.750000000005,19930.5625,29046.500000000004,101.13333333333337,59.75000000000002,101.9375,148.00000000000003,0.20072985606261284,0.6637487560224725,0.09462790299244993,-0.38825417751163477,0.16729141206412362,0.17568173468594844,0.12644565400607052,0.04189714973943763
WBC-Benign-503.jpg,0.23094010767585035,0.31180478223116165,0.24206145913796356,0.24295632895188757,34739.00000000001,11590.333333333334,33295.8125,33194.08333333334,154.33333333333334,55.333333333333336,142.6875,144.58333333333337,-0.26683519930760874,0.5898654745545799,-0.1626629514098727,-0.17379313782752837,0.1666903910136852,0.3448361148342107,0.15822173915269838,0.12712941418126464
WBC-Benign-422.jpg,0.48534065928536807,0.4448782605013047,0.3125,0.3280836614171588,10717.666666666668,21779.666666666675,28222.9375,22144.66666666667,58.33333333333333,106.66666666666671,132.6875,109.50000000000003,0.5112963851466201,-0.163330665125585,-0.43283885185635057,-0.06461331367584365,0.46813872583486865,0.41670755091802236,0.25006952986359343,0.2509028139790928
WBC-Benign-393.jpg,0.42426406871192873,0.3726779962499651,0.29973947020704494,0.31732387941099643,11939.533333333335,28041.333333333347,28611.0625,24175.500000000007,73.53333333333335,130.8333333333334,135.1875,121.16666666666669,0.48016263524596364,-0.31914726798021065,-0.28435997308333866,-0.19234057244315844,0.40045055761866816,0.33335787995125943,0.2503930299213595,0.2506040236627878
WBC-Benign-456.jpg,0.19436506316151006,0.21245914639969943,0.19764235376052372,0.20412414523193156,15781.333333333336,19053.083333333343,11486.0625,19886.333333333347,86.40000000000002,103.25000000000003,70.5625,106.50000000000004,-0.027774931530877518,-0.29047345684572334,0.39725230478686613,-0.1307333653433069,0.07745728990356826,0.14146293559905443,0.18093614541785932,0.026251976078720374
WBC-Benign-443.jpg,0.2666666666666668,0.25000000000000006,0.21650635094610965,0.22821773229381925,19622.2,21395.83333333334,17197.8125,24210.416666666664,107.13333333333334,116.33333333333337,100.6875,125.58333333333336,0.10552678707187939,-0.06322917989520235,0.1739762673713928,-0.22206960324889707,0.200992090704485,0.16683527022530092,0.15662442315098168,0.08451051459733028
